Code,EI_min_cor,EI_max_cor,EI_avg_cor,GI_min_cor,GI_max_cor,GI_avg_cor
432,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
433,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
434,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
435,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
436,0.0,27.285,4.92638636363636,0.0,27.285,7.27360606060606
437,0.0,27.285,4.92638636363636,0.0,27.285,7.27360606060606
438,0.0,28.878,5.63701157407407,0.0,28.878,8.44809143518519
439,0.0,28.878,5.63701157407407,0.0,28.878,8.44809143518519
440,0.0,28.878,5.63701157407407,0.0,28.878,8.44809143518519
441,0.0,27.879,5.95903703703704,0.0,27.879,9.19375925925926
442,0.0,27.402,4.44499355877617,0.0,27.402,6.94588405797101
443,0.0,27.402,4.44499355877617,0.0,27.402,6.94588405797101
444,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
445,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
446,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
447,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
448,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
449,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
450,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
451,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
452,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
453,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
454,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
455,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
456,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
457,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
458,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
459,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
460,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
461,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
462,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
463,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
464,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
465,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
466,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
467,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
468,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
469,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
470,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
471,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
472,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
473,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
474,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
475,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
476,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
477,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
478,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
479,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
480,0.0,27.305,4.05735378662244,0.0,27.305,6.96272056384743
481,0.0,27.305,4.05735378662244,0.0,27.305,6.96272056384743
482,0.0,27.305,4.05735378662244,0.0,27.305,6.96272056384743
483,0.0,27.305,4.05735378662244,0.0,27.305,6.96272056384743
484,0.0,27.305,4.05735378662244,0.0,27.305,6.96272056384743
485,0.0,27.305,4.05735378662244,0.0,27.305,6.96272056384743
486,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
487,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
488,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
489,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
490,0.0,35.189,6.04406893004115,0.0,35.189,8.29378281893004
