"Species","Code","N_models","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Leptinotarsa decemlineata","530300","2.0","","","0.0","","","0.0","-37.825","175.325","21.739","21.739","2.67","0.0","0.0","0.0","0.0","17.328","26.15","21.739","17.328","26.15","21.739"
"Leptinotarsa decemlineata","530400","2.0","","","0.0","","","0.0","-37.825","175.275","20.018","20.018","2.66","0.0","0.0","0.0","0.0","16.936","23.1","20.018","16.936","23.1","20.018"
"Leptinotarsa decemlineata","530500","2.0","","","0.0","","","0.0","-37.775","175.325","22.0335","22.0335","2.62","0.0","0.0","0.0","0.0","17.57","26.497","22.0335","17.57","26.497","22.0335"
"Leptinotarsa decemlineata","530600","2.0","","","0.0","","","0.0","-37.775","175.325","22.0335","22.0335","2.62","0.0","0.0","0.0","0.0","17.57","26.497","22.0335","17.57","26.497","22.0335"
"Leptinotarsa decemlineata","530700","2.0","","","0.0","","","0.0","-37.775","175.325","22.0335","22.0335","2.62","0.0","0.0","0.0","0.0","17.57","26.497","22.0335","17.57","26.497","22.0335"
"Leptinotarsa decemlineata","530800","2.0","","","0.0","","","0.0","-37.825","175.325","21.739","21.739","2.67","0.0","0.0","0.0","0.0","17.328","26.15","21.739","17.328","26.15","21.739"
"Leptinotarsa decemlineata","531001","2.0","","","0.0","","","0.0","-38.025","175.325","20.796","20.796","2.65","0.0","0.0","0.0","0.0","16.59","25.002","20.796","16.59","25.002","20.796"
"Leptinotarsa decemlineata","531002","2.0","","","0.0","","","0.0","-38.025","175.325","20.796","20.796","2.65","0.0","0.0","0.0","0.0","16.59","25.002","20.796","16.59","25.002","20.796"
"Leptinotarsa decemlineata","531003","2.0","","","0.0","","","0.0","-38.025","175.325","20.796","20.796","2.65","0.0","0.0","0.0","0.0","16.59","25.002","20.796","16.59","25.002","20.796"
"Leptinotarsa decemlineata","531004","2.0","","","0.0","","","0.0","-38.025","175.325","20.796","20.796","2.65","0.0","0.0","0.0","0.0","16.59","25.002","20.796","16.59","25.002","20.796"
"Leptinotarsa decemlineata","531100","2.0","","","0.0","","","0.0","-38.025","174.825","16.844","16.844","2.85","0.0","0.0","0.0","0.0","15.494","18.194","16.844","15.494","18.194","16.844"
"Leptinotarsa decemlineata","531200","2.0","","","0.0","","","0.0","-38.175","175.225","15.9525","15.9525","2.71","0.0","0.0","0.0","0.0","13.31","18.595","15.9525","13.31","18.595","15.9525"
"Leptinotarsa decemlineata","531301","2.0","1.138","18.194","28.0","1.138","18.194","28.0","-38.075","175.025","5.532","5.532","2.03","0.0","0.0","0.0","0.0","1.138","18.194","9.446125","1.138","18.194","9.44621428571429"
"Leptinotarsa decemlineata","531303","2.0","11.853","16.227","1.0","11.853","16.227","1.0","-38.125","175.225","14.04","14.04","2.6","0.0","0.0","0.0","0.0","11.853","16.227","14.04","11.853","16.227","14.04"
"Leptinotarsa decemlineata","531304","2.0","1.463","31.061","51.0","1.463","31.061","51.0","-38.275","175.475","8.435","8.435","1.88","0.0","0.0","0.0","0.0","1.463","31.061","12.4294117647059","1.463","31.061","12.4294411764706"
"Leptinotarsa decemlineata","531500","2.0","","","0.0","","","0.0","-38.475","175.025","10.396","10.396","2.5","0.0","0.0","0.0","0.0","8.814","11.978","10.396","8.814","11.978","10.396"
"Leptinotarsa decemlineata","531600","2.0","22.749","32.901","2.0","22.749","32.901","2.0","-38.175","174.725","29.7925","29.7925","2.87","0.0","0.0","0.0","0.0","22.749","32.901","27.89725","22.749","32.901","27.89725"
"Leptinotarsa decemlineata","531710","2.0","2.234","21.096","29.0","2.234","21.096","29.0","-38.575","174.775","12.6855","12.6855","2.13","0.0","0.0","0.0","0.0","2.234","21.096","11.6952586206897","2.234","21.096","11.6952586206897"
"Leptinotarsa decemlineata","531720","2.0","1.001","30.402","52.0","1.001","30.402","52.0","-38.325","174.925","8.0805","8.0805","2.2","0.0","0.0","0.0","0.0","1.001","30.402","9.78696153846154","1.001","30.402","9.78697115384615"
