"ClimateZone","Code","N_models","N_species","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Temperate","550101","13.0","9.0","","","0.0","","","0.0","-40.175","176.125","15.2641481481481","15.9324814814815","1.99537037037037","0.0","0.0","0.0","111.0","0.0","42.007","15.2641481481481","0.0","42.007","15.9324814814815"
"Temperate","550102","13.0","9.0","","","0.0","","","0.0","-40.225","176.125","16.1475740740741","16.8537962962963","2.06981481481481","0.0","0.0","0.0","111.0","0.0","43.782","16.1475740740741","0.0","43.782","16.8537962962963"
"Temperate","550200","13.0","9.0","0.0","48.972","20.0","0.0","48.972","20.0","-40.325","175.925","22.788","24.0211111111111","2.31296296296296","0.0","0.0","0.0","111.0","0.0","48.972","17.1834037037037","0.0","48.972","18.4571925925926"
"Temperate","550500","13.0","9.0","","","0.0","","","0.0","-40.325","175.875","23.1177962962963","25.0790185185185","2.34851851851852","0.0","0.0","0.0","111.0","0.0","48.232","23.1177962962963","0.0","48.232","25.0790185185185"
"Temperate","550600","13.0","9.0","","","0.0","","","0.0","-38.975","174.425","18.5661296296296","18.5661296296296","2.81666666666667","0.0","0.0","0.0","111.0","0.0","54.911","18.5661296296296","0.0","54.911","18.5661296296296"
"Temperate","550700","13.0","9.0","0.0","54.911","42.0","0.0","54.911","42.0","-38.925","174.575","14.5852037037037","14.5852037037037","2.50944444444444","0.0","0.0","0.0","111.0","0.0","54.911","14.6073633156966","0.0","54.911","14.9240643738977"
"Temperate","550800","13.0","9.0","","","0.0","","","0.0","-39.125","173.975","17.1618703703704","17.1618703703704","2.57148148148148","0.0","0.0","0.0","111.0","0.0","52.431","17.1618703703704","0.0","52.431","17.1618703703704"
"Temperate","550901","13.0","9.0","","","0.0","","","0.0","-39.025","174.175","19.9507037037037","19.9507037037037","2.63888888888889","0.0","0.0","0.0","111.0","0.0","53.249","19.9507037037037","0.0","53.249","19.9507037037037"
"Temperate","550902","13.0","9.0","","","0.0","","","0.0","-39.025","174.175","19.9507037037037","19.9507037037037","2.63888888888889","0.0","0.0","0.0","111.0","0.0","53.249","19.9507037037037","0.0","53.249","19.9507037037037"
"Temperate","551012","13.0","9.0","","","0.0","","","0.0","-39.075","174.125","16.956962962963","17.7630740740741","2.51111111111111","0.0","0.0","0.0","111.0","0.0","51.746","16.956962962963","0.0","51.746","17.7630740740741"
"Temperate","551013","13.0","9.0","0.0","53.249","1.0","0.0","53.249","1.0","-39.025","174.175","19.9507037037037","19.9507037037037","2.63888888888889","0.0","0.0","0.0","111.0","0.0","53.249","19.9507037037037","0.0","53.249","19.9507037037037"
"Temperate","551014","13.0","9.0","0.0","51.746","1.0","0.0","51.746","1.0","-39.075","174.125","16.956962962963","17.7630740740741","2.51111111111111","0.0","0.0","0.0","111.0","0.0","51.746","16.956962962963","0.0","51.746","17.7630740740741"
"Temperate","551021","13.0","9.0","","","0.0","","","0.0","-39.075","174.075","18.7175","18.7175","2.59722222222222","0.0","0.0","0.0","111.0","0.0","52.74","18.7175","0.0","52.74","18.7175"
"Temperate","551022","13.0","9.0","","","0.0","","","0.0","-39.075","174.125","16.956962962963","17.7630740740741","2.51111111111111","0.0","0.0","0.0","111.0","0.0","51.746","16.956962962963","0.0","51.746","17.7630740740741"
"Temperate","551023","13.0","9.0","","","0.0","","","0.0","-39.075","174.075","18.7175","18.7175","2.59722222222222","0.0","0.0","0.0","111.0","0.0","52.74","18.7175","0.0","52.74","18.7175"
"Temperate","551024","13.0","9.0","","","0.0","","","0.0","-39.075","174.025","18.7290185185185","18.7290185185185","2.6312962962963","0.0","0.0","0.0","111.0","0.0","53.104","18.7290185185185","0.0","53.104","18.7290185185185"
"Temperate","551030","13.0","9.0","0.0","53.104","2.0","0.0","53.104","2.0","-39.125","173.975","17.1618703703704","17.1618703703704","2.57148148148148","0.0","0.0","0.0","111.0","0.0","53.104","17.9454444444444","0.0","53.104","17.9454444444444"
"Temperate","551111","13.0","9.0","0.0","52.328","4.0","0.0","52.328","4.0","-39.075","174.225","16.1231111111111","16.8838888888889","2.43333333333333","0.0","0.0","0.0","111.0","0.0","52.328","16.9254398148148","0.0","52.328","17.5074953703704"
"Temperate","551112","13.0","9.0","0.0","52.517","14.0","0.0","52.517","14.0","-39.175","174.025","9.86507407407407","10.3500740740741","1.93407407407407","0.0","0.0","0.0","111.013888888889","0.0","52.517","8.8901917989418","0.0","52.517","9.43059259259259"
"Temperate","551120","13.0","9.0","","","0.0","","","0.0","-39.175","173.875","19.1328148148148","19.1328148148148","2.57981481481482","0.0","0.0","0.0","111.0","0.0","52.517","19.1328148148148","0.0","52.517","19.1328148148148"
"Temperate","551301","13.0","9.0","","","0.0","","","0.0","-39.025","174.225","19.2676481481481","19.2676481481481","2.56037037037037","0.0","0.0","0.0","111.0","0.0","52.328","19.2676481481481","0.0","52.328","19.2676481481481"
"Temperate","551302","13.0","9.0","","","0.0","","","0.0","-39.025","174.225","19.2676481481481","19.2676481481481","2.56037037037037","0.0","0.0","0.0","111.0","0.0","52.328","19.2676481481481","0.0","52.328","19.2676481481481"
"Temperate","551400","13.0","9.0","","","0.0","","","0.0","-39.075","174.025","18.7290185185185","18.7290185185185","2.6312962962963","0.0","0.0","0.0","111.0","0.0","53.104","18.7290185185185","0.0","53.104","18.7290185185185"
