Code,AU2013_NAM,EI_min,EI_max,EI_mean,EI_count,EI_median,EI_stdev,GI_min,GI_max,GI_mean,GI_count,GI_median,GI_stdev,Latitude,Longitude,EI,GI,generations,CS,HS,DS,WS,EI_min_cor,EI_max_cor,EI_avg_cor,GI_min_cor,GI_max_cor,GI_avg_cor
577102,Strathmore Park,48.579,48.579,48.579,1,48.579,,48.579,48.579,48.579,1,48.579,,-41.325,174.825,48.579,48.579,2.65,0,0,0,0,48.579,48.579,48.579,48.579,48.579,48.579
577200,Miramar South,,,,0,,,,,,0,,,-41.325,174.825,48.579,48.579,2.65,0,0,0,0,48.579,48.579,48.579,48.579,48.579,48.579
577301,Miramar North,,,,0,,,,,,0,,,-41.325,174.825,48.579,48.579,2.65,0,0,0,0,48.579,48.579,48.579,48.579,48.579,48.579
577302,Miramar,,,,0,,,,,,0,,,-41.325,174.825,48.579,48.579,2.65,0,0,0,0,48.579,48.579,48.579,48.579,48.579,48.579
577400,Karaka Bay-Worser Bay,,,,0,,,,,,0,,,-41.325,174.825,48.579,48.579,2.65,0,0,0,0,48.579,48.579,48.579,48.579,48.579,48.579
577500,Seatoun,,,,0,,,,,,0,,,-41.325,174.825,48.579,48.579,2.65,0,0,0,0,48.579,48.579,48.579,48.579,48.579,48.579
577601,Maupuia,,,,0,,,,,,0,,,-41.325,174.825,48.579,48.579,2.65,0,0,0,0,48.579,48.579,48.579,48.579,48.579,48.579
577602,Miramar West,,,,0,,,,,,0,,,-41.325,174.825,48.579,48.579,2.65,0,0,0,0,48.579,48.579,48.579,48.579,48.579,48.579
577700,Makara-Ohariu,45.676,48.344,47.1544,5,47.433,0.993924695,45.676,48.344,47.1544,5,47.433,0.993924695,-41.275,174.725,47.529,47.529,2.52,0,0,0,0,45.676,48.344,47.1544,45.676,48.344,47.1544
577900,Mangatainoka,18.127,46.825,31.80869697,33,33.046,6.430867872,18.127,46.825,31.80869697,33,33.046,6.430867872,-40.475,175.875,36.682,36.682,2.47,0,0,0,0,18.127,46.825,31.80869697,18.127,46.825,31.80869697
578000,Pahiatua,,,,0,,,,,,0,,,-40.475,175.825,37.08,37.08,2.51,0,0,0,0,37.08,37.08,37.08,37.08,37.08,37.08
578100,Eketahuna,,,,0,,,,,,0,,,-40.625,175.725,6.072,6.072,2.44,0,0,0,0,6.072,6.072,6.072,6.072,6.072,6.072
578200,Nireaha-Tiraumea,0,36.233,10.99952632,38,5.8275,11.70856595,0,36.233,10.99952632,38,5.8275,11.70856595,-40.675,175.825,2.146,2.146,2.44,0,0,0,0,0,36.233,10.99952632,0,36.233,10.99952632
