Species,Code,N_models,EI_min,EI_max,EI_count,GI_min,GI_max,GI_count,Latitude,Longitude,EI,GI,generations,CS,HS,DS,WS,EI_min_cor,EI_max_cor,EI_avg_cor,GI_min_cor,GI_max_cor,GI_avg_cor
Bactrocera tryoni,609014,1,0,0,46,3.155,16.643,46,-45.175,168.525,0,6.607,0.82,999,0,0,0,0,0,0,3.155,16.643,8.813543478
Bactrocera tryoni,609022,1,,,0,,,0,-45.025,168.725,0,11.109,2.31,560.27,0,0,0,0,0,0,11.109,11.109,11.109
Bactrocera tryoni,609023,1,,,0,,,0,-45.025,168.625,0,9.407,1.17,999,0,0,0,0,0,0,9.407,9.407,9.407
Bactrocera tryoni,609027,1,0,0,15,11.109,20.796,15,-45.075,168.575,0,14.537,2.29,177.419,0,0,0,0,0,0,11.109,20.796,17.11593333
Bactrocera tryoni,609028,1,0,0,1,10.785,10.785,1,-44.975,168.825,0,10.785,2.25,999,0,0,0,0,0,0,10.785,10.785,10.785
Bactrocera tryoni,609029,1,0,0,89,0,23.383,89,-44.525,168.975,0,2.429,0.3,999,0,0,0,0,0,0,0,23.383,7.936707865
Bactrocera tryoni,609030,1,0,0,8,11.095,24.05,8,-44.525,169.125,0,16.452,2.94,150.112,0,0,0,0,0,0,11.095,24.05,16.969
Bactrocera tryoni,609031,1,0,0,79,0.483,16.456,79,-44.825,168.725,0,15.253,1.9,999,0,0,0,0,0,0,0.483,16.456,8.262468354
Bactrocera tryoni,609032,1,0,0,2,9.746,11.214,2,-44.975,168.775,0,9.746,2.27,999,0,0,0,0,0,0,9.746,11.214,10.48
Bactrocera tryoni,609033,1,0,0,1,9.753,9.753,1,-45.025,168.725,0,11.109,2.31,560.27,0,0,0,0,0,0,9.753,9.753,9.753
Bactrocera tryoni,609034,1,,,0,,,0,-45.025,168.775,0,11.185,2.39,867.878,0,0,0,0,0,0,11.185,11.185,11.185
Bactrocera tryoni,609035,1,0,0,6,2.921,13.065,6,-45.075,168.775,0,13.065,1.64,999,0,0,0,0,0,0,2.921,13.065,8.295
Bactrocera tryoni,609200,1,,,0,,,0,-44.925,168.825,0,10.52,1.71,999,0,0,0,0,0,0,10.52,10.52,10.52
Bactrocera tryoni,609302,1,,,0,,,0,-45.025,168.675,0,9.753,1.56,999,0,0,0,0,0,0,9.753,9.753,9.753
Bactrocera tryoni,609303,1,,,0,,,0,-44.975,168.675,0,9.963,1.48,999,0,0,0,0,0,0,9.963,9.963,9.963
Bactrocera tryoni,609304,1,,,0,,,0,-45.025,168.675,0,9.753,1.56,999,0,0,0,0,0,0,9.753,9.753,9.753
Bactrocera tryoni,609400,1,,,0,,,0,-45.825,168.575,0,12.01,1.5,999,0,0,0,0,0,0,12.01,12.01,12.01
Bactrocera tryoni,609500,1,,,0,,,0,-45.925,168.725,0,11.281,1.4,999,0,0,0,0,0,0,11.281,11.281,11.281
Bactrocera tryoni,609600,1,,,0,,,0,-45.725,168.425,0,13.191,1.64,999,0,0,0,0,0,0,13.191,13.191,13.191
Bactrocera tryoni,609700,1,,,0,,,0,-46.325,168.775,0,9.563,1.19,329.299,0,0,0,0,0,0,9.563,9.563,9.563
Bactrocera tryoni,609800,1,,,0,,,0,-46.325,168.825,0,9.706,1.21,326.792,0,0,0,0,0,0,9.706,9.706,9.706
Bactrocera tryoni,609911,1,0,0,1,9.332,9.332,1,-46.325,168.375,0,9.332,1.16,330.876,0,0,0,0,0,0,9.332,9.332,9.332
Bactrocera tryoni,609912,1,0,0,1,9.021,9.021,1,-46.375,168.375,0,9.021,1.12,368.594,0,0,0,0,0,0,9.021,9.021,9.021
