"Species","Code","N_models","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Euwallacea fornicatus","605910","1.0","","","0.0","","","0.0","-45.875","170.425","0.0","0.251","0.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.251","0.251","0.251"
"Euwallacea fornicatus","605920","1.0","","","0.0","","","0.0","-45.925","170.425","0.0","0.885","0.11","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.885","0.885","0.885"
"Euwallacea fornicatus","606100","1.0","","","0.0","","","0.0","-45.875","170.375","0.0","1.229","0.15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.229","1.229","1.229"
"Euwallacea fornicatus","606210","1.0","","","0.0","","","0.0","-45.875","170.325","0.0","1.276","0.16","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.276","1.276","1.276"
"Euwallacea fornicatus","606220","1.0","","","0.0","","","0.0","-45.875","170.325","0.0","1.276","0.16","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.276","1.276","1.276"
"Euwallacea fornicatus","606300","1.0","","","0.0","","","0.0","-45.875","170.325","0.0","1.276","0.16","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.276","1.276","1.276"
"Euwallacea fornicatus","606500","1.0","","","0.0","","","0.0","-46.225","169.775","0.0","2.537","0.28","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.537","2.537","2.537"
"Euwallacea fornicatus","606600","1.0","","","0.0","","","0.0","-46.225","169.775","0.0","2.537","0.28","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.537","2.537","2.537"
"Euwallacea fornicatus","606700","1.0","0.0","0.0","64.0","0.906","4.26","64.0","-46.125","169.875","0.0","3.301","0.36","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.906","4.26","2.532234375"
"Euwallacea fornicatus","606800","1.0","","","0.0","","","0.0","-46.125","169.975","0.0","3.111","0.34","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.111","3.111","3.111"
"Euwallacea fornicatus","606900","1.0","","","0.0","","","0.0","-46.275","169.825","0.0","2.778","0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.778","2.778","2.778"
"Euwallacea fornicatus","607000","1.0","","","0.0","","","0.0","-46.225","169.375","0.0","1.775","0.22","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.775","1.775","1.775"
"Euwallacea fornicatus","607100","1.0","","","0.0","","","0.0","-46.375","169.775","0.0","2.369","0.26","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.369","2.369","2.369"
"Euwallacea fornicatus","607200","1.0","","","0.0","","","0.0","-46.475","169.675","0.0","2.096","0.23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.096","2.096","2.096"
