"ClimateZone","Code","N_models","N_species","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Mediterranean","556700","9.0","6.0","","","0.0","","","0.0","-39.925","175.025","25.2575277777778","25.2575277777778","1.5925","0.0","0.0","0.0","0.0","0.0","51.869","25.2575277777778","0.0","51.869","25.2575277777778"
"Mediterranean","556800","9.0","6.0","","","0.0","","","0.0","-39.925","175.025","25.2575277777778","25.2575277777778","1.5925","0.0","0.0","0.0","0.0","0.0","51.869","25.2575277777778","0.0","51.869","25.2575277777778"
"Mediterranean","556900","9.0","6.0","","","0.0","","","0.0","-39.925","175.075","25.9036666666667","25.9036666666667","1.65416666666667","0.0","0.0","0.0","0.0","0.0","52.836","25.9036666666667","0.0","52.836","25.9036666666667"
"Mediterranean","557000","9.0","6.0","","","0.0","","","0.0","-39.925","175.025","25.2575277777778","25.2575277777778","1.5925","0.0","0.0","0.0","0.0","0.0","51.869","25.2575277777778","0.0","51.869","25.2575277777778"
"Mediterranean","557100","9.0","6.0","","","0.0","","","0.0","-39.925","175.075","25.9036666666667","25.9036666666667","1.65416666666667","0.0","0.0","0.0","0.0","0.0","52.836","25.9036666666667","0.0","52.836","25.9036666666667"
"Mediterranean","557200","9.0","6.0","","","0.0","","","0.0","-39.925","175.025","25.2575277777778","25.2575277777778","1.5925","0.0","0.0","0.0","0.0","0.0","51.869","25.2575277777778","0.0","51.869","25.2575277777778"
"Mediterranean","557300","9.0","6.0","","","0.0","","","0.0","-39.925","175.075","25.9036666666667","25.9036666666667","1.65416666666667","0.0","0.0","0.0","0.0","0.0","52.836","25.9036666666667","0.0","52.836","25.9036666666667"
"Mediterranean","557400","9.0","6.0","","","0.0","","","0.0","-39.875","175.075","24.7256388888889","24.7256388888889","1.56333333333333","0.0","0.0","0.0","0.0","0.0","50.479","24.7256388888889","0.0","50.479","24.7256388888889"
"Mediterranean","557500","9.0","6.0","","","0.0","","","0.0","-39.925","175.075","25.9036666666667","25.9036666666667","1.65416666666667","0.0","0.0","0.0","0.0","0.0","52.836","25.9036666666667","0.0","52.836","25.9036666666667"
"Mediterranean","557600","9.0","6.0","","","0.0","","","0.0","-39.925","175.075","25.9036666666667","25.9036666666667","1.65416666666667","0.0","0.0","0.0","0.0","0.0","52.836","25.9036666666667","0.0","52.836","25.9036666666667"
