"Species","Code","N_models","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Contarinia nasturtii","557500","1.0","","","0.0","","","0.0","-39.925","175.075","50.232","50.232","7.49","0.0","0.0","0.0","0.0","50.232","50.232","50.232","50.232","50.232","50.232"
"Contarinia nasturtii","557600","1.0","","","0.0","","","0.0","-39.925","175.075","50.232","50.232","7.49","0.0","0.0","0.0","0.0","50.232","50.232","50.232","50.232","50.232","50.232"
"Contarinia nasturtii","557700","1.0","","","0.0","","","0.0","-39.925","175.075","50.232","50.232","7.49","0.0","0.0","0.0","0.0","50.232","50.232","50.232","50.232","50.232","50.232"
"Contarinia nasturtii","557800","1.0","","","0.0","","","0.0","-39.925","175.075","50.232","50.232","7.49","0.0","0.0","0.0","0.0","50.232","50.232","50.232","50.232","50.232","50.232"
"Contarinia nasturtii","557900","1.0","","","0.0","","","0.0","-39.925","175.075","50.232","50.232","7.49","0.0","0.0","0.0","0.0","50.232","50.232","50.232","50.232","50.232","50.232"
"Contarinia nasturtii","558100","1.0","","","0.0","","","0.0","-39.925","175.075","50.232","50.232","7.49","0.0","0.0","0.0","0.0","50.232","50.232","50.232","50.232","50.232","50.232"
"Contarinia nasturtii","558200","1.0","50.232","50.232","1.0","50.232","50.232","1.0","-39.925","175.075","50.232","50.232","7.49","0.0","0.0","0.0","0.0","50.232","50.232","50.232","50.232","50.232","50.232"
"Contarinia nasturtii","558300","1.0","19.903","49.051","52.0","19.903","49.051","52.0","-39.775","175.275","40.755","40.755","6.38","0.0","0.0","0.0","0.0","19.903","49.051","37.9649615384615","19.903","49.051","37.9649615384615"
"Contarinia nasturtii","558500","1.0","29.205","29.205","1.0","29.205","29.205","1.0","-39.475","175.675","29.205","29.205","4.83","0.0","0.0","0.0","0.0","29.205","29.205","29.205","29.205","29.205","29.205"
"Contarinia nasturtii","558600","1.0","","","0.0","","","0.0","-39.825","175.775","37.314","37.314","5.92","0.0","0.0","0.0","0.0","37.314","37.314","37.314","37.314","37.314","37.314"
