left,bottom,right,top,area_hex_s,Code,EA_Name,area_sqkm
1939897.304,5735002.674,1951444.315,5745002.679,5.05322,3384,"-38.42137, 176.95919",86.417
1939897.304,5745002.679,1951444.315,5755002.683,5.05322,3385,"-38.33146, 176.95428",86.417
1939897.304,5755002.683,1951444.315,5765002.688,5.05322,3386,"-38.24155, 176.9494",86.417
1939897.304,5765002.688,1951444.315,5775002.693,5.05322,3387,"-38.15164, 176.94454",86.417
1939897.304,5775002.693,1951444.315,5785002.697,5.05322,3388,"-38.06173, 176.9397",86.417
1939897.304,5785002.697,1951444.315,5795002.702,5.05322,3389,"-37.97191, 176.93479",86.189
1939897.304,5795002.702,1951444.315,5805002.707,5.05322,3390,"-37.9098, 176.92515",7.657
1948557.562,5600002.611,1960104.573,5610002.616,5.05322,3391,"-39.647, 177.08078",2.941
1948557.562,5650002.634,1960104.573,5660002.639,5.05322,3392,"-39.15858, 177.08125",26.098
1948557.562,5660002.639,1960104.573,5670002.644,5.05322,3393,"-39.09215, 177.09657",86.404
1948557.562,5670002.644,1960104.573,5680002.648,5.05322,3394,"-39.00226, 177.09137",86.404
1948557.562,5680002.648,1960104.573,5690002.653,5.05322,3395,"-38.91238, 177.0862",86.404
1948557.562,5690002.653,1960104.573,5700002.658,5.05322,3396,"-38.82249, 177.08105",86.404
1948557.562,5700002.658,1960104.573,5710002.662,5.05322,3397,"-38.73261, 177.07592",86.404
1948557.562,5710002.662,1960104.573,5720002.667,5.05322,3398,"-38.64272, 177.07081",86.404
1948557.562,5720002.667,1960104.573,5730002.672,5.05322,3399,"-38.55282, 177.06573",86.404
1948557.562,5730002.672,1960104.573,5740002.676,5.05322,3400,"-38.46293, 177.06067",86.404
1948557.562,5740002.676,1960104.573,5750002.681,5.05322,3401,"-38.37303, 177.05563",86.404
1948557.562,5750002.681,1960104.573,5760002.686,5.05322,3402,"-38.28313, 177.05062",86.404
1948557.562,5760002.686,1960104.573,5770002.69,5.05322,3403,"-38.19323, 177.04563",86.404
1948557.562,5770002.69,1960104.573,5780002.695,5.05322,3404,"-38.10333, 177.04066",86.404
1948557.562,5780002.695,1960104.573,5790002.7,5.05322,3405,"-38.01474, 177.03297",80.594
1948557.562,5790002.7,1960104.573,5800002.704,5.05322,3406,"-37.95455, 177.00693",10.588
1948557.562,5800002.704,1960104.573,5810002.709,5.05322,3407,"-37.85619, 176.98141",0.483
1957217.82,5655002.637,1968764.831,5665002.641,5.05322,3408,"-39.11087, 177.1854",32.878
1957217.82,5665002.641,1968764.831,5675002.646,5.05322,3409,"-39.04365, 177.19378",86.391
1957217.82,5675002.646,1968764.831,5685002.651,5.05322,3410,"-38.95378, 177.18847",86.391
1957217.82,5685002.651,1968764.831,5695002.655,5.05322,3411,"-38.86391, 177.18318",86.391
1957217.82,5695002.655,1968764.831,5705002.66,5.05322,3412,"-38.77403, 177.17792",86.391
1957217.82,5705002.66,1968764.831,5715002.665,5.05322,3413,"-38.68415, 177.17268",86.391
1957217.82,5715002.665,1968764.831,5725002.669,5.05322,3414,"-38.59427, 177.16746",86.391
1957217.82,5725002.669,1968764.831,5735002.674,5.05322,3415,"-38.50439, 177.16227",86.391
1957217.82,5735002.674,1968764.831,5745002.679,5.05322,3416,"-38.41451, 177.1571",86.391
1957217.82,5745002.679,1968764.831,5755002.683,5.05322,3417,"-38.32462, 177.15195",86.391
1957217.82,5755002.683,1968764.831,5765002.688,5.05322,3418,"-38.23473, 177.14682",86.391
1957217.82,5765002.688,1968764.831,5775002.693,5.05322,3419,"-38.14484, 177.14172",86.391
1957217.82,5775002.693,1968764.831,5785002.697,5.05322,3420,"-38.05779, 177.13714",79.238
1957217.82,5785002.697,1968764.831,5795002.702,5.05322,3421,"-37.99321, 177.12992",8.388
1957217.82,5835002.721,1968764.831,5845002.725,5.05322,3422,"-37.50018, 177.15374",0.067
1965878.078,5660002.639,1977425.089,5670002.644,5.05322,3423,"-39.06924, 177.28855",50.341
1965878.078,5670002.644,1977425.089,5680002.648,5.05322,3424,"-38.99509, 177.29086",86.378
1965878.078,5680002.648,1977425.089,5690002.653,5.05322,3425,"-38.90522, 177.28543",86.378
1965878.078,5690002.653,1977425.089,5700002.658,5.05322,3426,"-38.81536, 177.28003",86.378
1965878.078,5700002.658,1977425.089,5710002.662,5.05322,3427,"-38.7255, 177.27466",86.378
1965878.078,5710002.662,1977425.089,5720002.667,5.05322,3428,"-38.63563, 177.2693",86.378
1965878.078,5720002.667,1977425.089,5730002.672,5.05322,3429,"-38.54576, 177.26398",86.378
1965878.078,5730002.672,1977425.089,5740002.676,5.05322,3430,"-38.45589, 177.25867",86.378
1965878.078,5740002.676,1977425.089,5750002.681,5.05322,3431,"-38.36601, 177.25339",86.378
1965878.078,5750002.681,1977425.089,5760002.686,5.05322,3432,"-38.27614, 177.24813",86.378
1965878.078,5760002.686,1977425.089,5770002.69,5.05322,3433,"-38.18626, 177.2429",86.378
1965878.078,5770002.69,1977425.089,5780002.695,5.05322,3434,"-38.09638, 177.23769",86.378
1965878.078,5780002.695,1977425.089,5790002.7,5.05322,3435,"-38.01889, 177.23254",59.938
1965878.078,5830002.718,1977425.089,5840002.723,5.05322,3436,"-37.52076, 177.18247",3.136
1965878.078,5840002.723,1977425.089,5850002.728,5.05322,3437,"-37.51179, 177.1808",0.227
1974538.337,5665002.641,1986085.347,5675002.646,5.05322,3438,"-39.03153, 177.39215",76.566
1974538.337,5675002.646,1986085.347,5685002.651,5.05322,3439,"-38.94644, 177.3878",86.364
1974538.337,5685002.651,1986085.347,5695002.655,5.05322,3440,"-38.85659, 177.38226",86.364
1974538.337,5695002.655,1986085.347,5705002.66,5.05322,3441,"-38.76674, 177.37675",86.364
1974538.337,5705002.66,1986085.347,5715002.665,5.05322,3442,"-38.67689, 177.37126",86.364
1974538.337,5715002.665,1986085.347,5725002.669,5.05322,3443,"-38.58703, 177.36579",86.364
1974538.337,5725002.669,1986085.347,5735002.674,5.05322,3444,"-38.49717, 177.36035",86.364
1974538.337,5735002.674,1986085.347,5745002.679,5.05322,3445,"-38.40731, 177.35494",86.364
1974538.337,5745002.679,1986085.347,5755002.683,5.05322,3446,"-38.31745, 177.34955",86.364
1974538.337,5755002.683,1986085.347,5765002.688,5.05322,3447,"-38.22758, 177.34418",86.364
1974538.337,5765002.688,1986085.347,5775002.693,5.05322,3448,"-38.13772, 177.33884",86.364
1974538.337,5775002.693,1986085.347,5785002.697,5.05322,3449,"-38.04785, 177.33352",86.364
1974538.337,5785002.697,1986085.347,5795002.702,5.05322,3450,"-37.99534, 177.33228",10.594
1983198.595,5660002.639,1994745.605,5670002.644,5.05322,3451,"-39.0454, 177.49339",19.551
1983198.595,5670002.644,1994745.605,5680002.648,5.05322,3452,"-38.98757, 177.49027",86.35
1983198.595,5680002.648,1994745.605,5690002.653,5.05322,3453,"-38.89773, 177.4846",86.35
1983198.595,5690002.653,1994745.605,5700002.658,5.05322,3454,"-38.80789, 177.47895",86.35
1983198.595,5700002.658,1994745.605,5710002.662,5.05322,3455,"-38.71805, 177.47332",86.35
1983198.595,5710002.662,1994745.605,5720002.667,5.05322,3456,"-38.6282, 177.46772",86.35
1983198.595,5720002.667,1994745.605,5730002.672,5.05322,3457,"-38.53836, 177.46215",86.35
1983198.595,5730002.672,1994745.605,5740002.676,5.05322,3458,"-38.44851, 177.4566",86.35
1983198.595,5740002.676,1994745.605,5750002.681,5.05322,3459,"-38.35866, 177.45107",86.35
1983198.595,5750002.681,1994745.605,5760002.686,5.05322,3460,"-38.26881, 177.44557",86.35
1983198.595,5760002.686,1994745.605,5770002.69,5.05322,3461,"-38.17895, 177.4401",86.35
1983198.595,5770002.69,1994745.605,5780002.695,5.05322,3462,"-38.0891, 177.43465",86.35
1983198.595,5780002.695,1994745.605,5790002.7,5.05322,3463,"-38.00544, 177.43231",72.511
1991858.853,5665002.641,2003405.863,5675002.646,5.05322,3464,"-39.02083, 177.59234",70.335
1991858.853,5675002.646,2003405.863,5685002.651,5.05322,3465,"-38.93877, 177.58704",86.335
1991858.853,5685002.651,2003405.863,5695002.655,5.05322,3466,"-38.84894, 177.58126",86.335
1991858.853,5695002.655,2003405.863,5705002.66,5.05322,3467,"-38.75911, 177.5755",86.335
1991858.853,5705002.66,2003405.863,5715002.665,5.05322,3468,"-38.66928, 177.56976",86.335
1991858.853,5715002.665,2003405.863,5725002.669,5.05322,3469,"-38.57945, 177.56405",86.335
1991858.853,5725002.669,2003405.863,5735002.674,5.05322,3470,"-38.48962, 177.55837",86.335
1991858.853,5735002.674,2003405.863,5745002.679,5.05322,3471,"-38.39978, 177.55271",86.335
1991858.853,5745002.679,2003405.863,5755002.683,5.05322,3472,"-38.30994, 177.54707",86.335
1991858.853,5755002.683,2003405.863,5765002.688,5.05322,3473,"-38.2201, 177.54147",86.335
1991858.853,5765002.688,2003405.863,5775002.693,5.05322,3474,"-38.13026, 177.53588",86.335
1991858.853,5775002.693,2003405.863,5785002.697,5.05322,3475,"-38.04041, 177.53032",86.335
1991858.853,5785002.697,2003405.863,5795002.702,5.05322,3476,"-37.9568, 177.53157",68.994
1991858.853,5795002.702,2003405.863,5805002.707,5.05322,3477,"-37.89105, 177.55748",2.978
2000519.111,5660002.639,2012066.122,5670002.644,5.05322,3478,"-39.04047, 177.69843",24.76
2000519.111,5670002.644,2012066.122,5680002.648,5.05322,3479,"-38.97971, 177.68961",86.32
2000519.111,5680002.648,2012066.122,5690002.653,5.05322,3480,"-38.8899, 177.68368",86.32
2000519.111,5690002.653,2012066.122,5700002.658,5.05322,3481,"-38.80008, 177.67778",86.32
2000519.111,5700002.658,2012066.122,5710002.662,5.05322,3482,"-38.71027, 177.67191",86.32
2000519.111,5710002.662,2012066.122,5720002.667,5.05322,3483,"-38.62045, 177.66607",86.32
2000519.111,5720002.667,2012066.122,5730002.672,5.05322,3484,"-38.53063, 177.66025",86.32
2000519.111,5730002.672,2012066.122,5740002.676,5.05322,3485,"-38.4408, 177.65445",86.32
2000519.111,5740002.676,2012066.122,5750002.681,5.05322,3486,"-38.35098, 177.64868",86.32
2000519.111,5750002.681,2012066.122,5760002.686,5.05322,3487,"-38.26115, 177.64294",86.32
2000519.111,5760002.686,2012066.122,5770002.69,5.05322,3488,"-38.17132, 177.63722",86.32
2000519.111,5770002.69,2012066.122,5780002.695,5.05322,3489,"-38.08149, 177.63153",86.32
2000519.111,5780002.695,2012066.122,5790002.7,5.05322,3490,"-37.99165, 177.62587",86.32
2000519.111,5790002.7,2012066.122,5800002.704,5.05322,3491,"-37.90212, 177.62054",85.607
2000519.111,5800002.704,2012066.122,5810002.709,5.05322,3492,"-37.82965, 177.63683",31.932
2009179.369,5635002.627,2020726.38,5645002.632,5.05322,3493,"-39.29229, 177.86737",1.441
2009179.369,5645002.632,2020726.38,5655002.637,5.05322,3494,"-39.18777, 177.84922",10.736
2009179.369,5655002.637,2020726.38,5665002.641,5.05322,3495,"-39.08232, 177.82704",3.369
2009179.369,5665002.641,2020726.38,5675002.646,5.05322,3496,"-39.02007, 177.79253",85.351
2009179.369,5675002.646,2020726.38,5685002.651,5.05322,3497,"-38.93075, 177.78622",86.305
2009179.369,5685002.651,2020726.38,5695002.655,5.05322,3498,"-38.84095, 177.78018",86.305
2009179.369,5695002.655,2020726.38,5705002.66,5.05322,3499,"-38.75115, 177.77417",86.305
2009179.369,5705002.66,2020726.38,5715002.665,5.05322,3500,"-38.66135, 177.76819",86.305
2009179.369,5715002.665,2020726.38,5725002.669,5.05322,3501,"-38.57154, 177.76223",86.305
2009179.369,5725002.669,2020726.38,5735002.674,5.05322,3502,"-38.48173, 177.75631",86.305
2009179.369,5735002.674,2020726.38,5745002.679,5.05322,3503,"-38.39192, 177.7504",86.305
2009179.369,5745002.679,2020726.38,5755002.683,5.05322,3504,"-38.3021, 177.74453",86.305
2009179.369,5755002.683,2020726.38,5765002.688,5.05322,3505,"-38.21229, 177.73868",86.305
2009179.369,5765002.688,2020726.38,5775002.693,5.05322,3506,"-38.12247, 177.73285",86.305
2009179.369,5775002.693,2020726.38,5785002.697,5.05322,3507,"-38.03265, 177.72705",86.305
2009179.369,5785002.697,2020726.38,5795002.702,5.05322,3508,"-37.94283, 177.72128",86.305
2009179.369,5795002.702,2020726.38,5805002.707,5.05322,3509,"-37.853, 177.71553",86.305
2009179.369,5805002.707,2020726.38,5815002.711,5.05322,3510,"-37.76615, 177.71766",71.789
2009179.369,5815002.711,2020726.38,5825002.716,5.05322,3511,"-37.69667, 177.7369",12.449
2017839.627,5630002.625,2029386.638,5640002.63,5.05322,3512,"-39.30273, 177.868",0.07
2017839.627,5640002.63,2029386.638,5650002.634,5.05322,3513,"-39.2223, 177.8826",24.352
2017839.627,5650002.634,2029386.638,5660002.639,5.05322,3514,"-39.14853, 177.8952",75.031
2017839.627,5660002.639,2029386.638,5670002.644,5.05322,3515,"-39.0663, 177.88094",41.875
2017839.627,5670002.644,2029386.638,5680002.648,5.05322,3516,"-38.9698, 177.86816",51.526
2017839.627,5680002.648,2029386.638,5690002.653,5.05322,3517,"-38.88089, 177.87147",67.661
2017839.627,5690002.653,2029386.638,5700002.658,5.05322,3518,"-38.79138, 177.87415",82.446
2017839.627,5700002.658,2029386.638,5710002.662,5.05322,3519,"-38.70215, 177.87042",86.29
2017839.627,5710002.662,2029386.638,5720002.667,5.05322,3520,"-38.61235, 177.86433",86.29
2017839.627,5720002.667,2029386.638,5730002.672,5.05322,3521,"-38.52256, 177.85827",86.29
2017839.627,5730002.672,2029386.638,5740002.676,5.05322,3522,"-38.43276, 177.85223",86.29
2017839.627,5740002.676,2029386.638,5750002.681,5.05322,3523,"-38.34296, 177.84622",86.29
2017839.627,5750002.681,2029386.638,5760002.686,5.05322,3524,"-38.25316, 177.84023",86.29
2017839.627,5760002.686,2029386.638,5770002.69,5.05322,3525,"-38.16336, 177.83428",86.29
2017839.627,5770002.69,2029386.638,5780002.695,5.05322,3526,"-38.07355, 177.82835",86.29
2017839.627,5780002.695,2029386.638,5790002.7,5.05322,3527,"-37.98374, 177.82244",86.29
2017839.627,5790002.7,2029386.638,5800002.704,5.05322,3528,"-37.89393, 177.81656",86.29
2017839.627,5800002.704,2029386.638,5810002.709,5.05322,3529,"-37.80412, 177.81071",86.29
2017839.627,5810002.709,2029386.638,5820002.714,5.05322,3530,"-37.71538, 177.80542",84.052
2017839.627,5820002.714,2029386.638,5830002.718,5.05322,3531,"-37.66461, 177.81855",2.577
2026499.885,5655002.637,2038046.896,5665002.641,5.05322,3532,"-39.11151, 177.96553",18.311
2026499.885,5685002.651,2038046.896,5695002.655,5.05322,3533,"-38.82105, 177.92261",0.025
2026499.885,5695002.655,2038046.896,5705002.66,5.05322,3534,"-38.7444, 177.93319",18.575
2026499.885,5705002.66,2038046.896,5715002.665,5.05322,3535,"-38.64875, 177.96363",76.263
2026499.885,5715002.665,2038046.896,5725002.669,5.05322,3536,"-38.56329, 177.96034",86.274
2026499.885,5725002.669,2038046.896,5735002.674,5.05322,3537,"-38.47351, 177.95416",86.274
2026499.885,5735002.674,2038046.896,5745002.679,5.05322,3538,"-38.38372, 177.94802",86.274
2026499.885,5745002.679,2038046.896,5755002.683,5.05322,3539,"-38.29394, 177.9419",86.274
2026499.885,5755002.683,2038046.896,5765002.688,5.05322,3540,"-38.20415, 177.93581",86.274
2026499.885,5765002.688,2038046.896,5775002.693,5.05322,3541,"-38.11435, 177.92974",86.274
2026499.885,5775002.693,2038046.896,5785002.697,5.05322,3542,"-38.02456, 177.92371",86.274
2026499.885,5785002.697,2038046.896,5795002.702,5.05322,3543,"-37.93476, 177.9177",86.274
2026499.885,5795002.702,2038046.896,5805002.707,5.05322,3544,"-37.84496, 177.91171",86.274
2026499.885,5805002.707,2038046.896,5815002.711,5.05322,3545,"-37.75516, 177.90575",86.274
2026499.885,5815002.711,2038046.896,5825002.716,5.05322,3546,"-37.66882, 177.90408",76.341
2026499.885,5825002.716,2038046.896,5835002.721,5.05322,3547,"-37.61563, 177.90137",1.514
2035160.143,5700002.658,2046707.154,5710002.662,5.05322,3548,"-38.66985, 178.06155",28.633
2035160.143,5710002.662,2046707.154,5720002.667,5.05322,3549,"-38.60393, 178.06252",86.258
2035160.143,5720002.667,2046707.154,5730002.672,5.05322,3550,"-38.51416, 178.05621",86.258
2035160.143,5730002.672,2046707.154,5740002.676,5.05322,3551,"-38.42439, 178.04993",86.258
2035160.143,5740002.676,2046707.154,5750002.681,5.05322,3552,"-38.33461, 178.04367",86.258
2035160.143,5750002.681,2046707.154,5760002.686,5.05322,3553,"-38.24484, 178.03745",86.258
2035160.143,5760002.686,2046707.154,5770002.69,5.05322,3554,"-38.15506, 178.03125",86.258
2035160.143,5770002.69,2046707.154,5780002.695,5.05322,3555,"-38.06528, 178.02508",86.258
2035160.143,5780002.695,2046707.154,5790002.7,5.05322,3556,"-37.9755, 178.01894",86.258
2035160.143,5790002.7,2046707.154,5800002.704,5.05322,3557,"-37.88572, 178.01282",86.258
2035160.143,5800002.704,2046707.154,5810002.709,5.05322,3558,"-37.79593, 178.00673",86.258
2035160.143,5810002.709,2046707.154,5820002.714,5.05322,3559,"-37.70614, 178.00067",86.258
2035160.143,5820002.714,2046707.154,5830002.718,5.05322,3560,"-37.62013, 178.00026",74.239
2035160.143,5830002.718,2046707.154,5840002.723,5.05322,3561,"-37.557, 178.00706",10.88
2043820.401,5705002.66,2055367.412,5715002.665,5.05322,3562,"-38.62427, 178.1429",29.319
2043820.401,5715002.665,2055367.412,5725002.669,5.05322,3563,"-38.55471, 178.15836",86.242
2043820.401,5725002.669,2055367.412,5735002.674,5.05322,3564,"-38.46496, 178.15194",86.242
2043820.401,5735002.674,2055367.412,5745002.679,5.05322,3565,"-38.3752, 178.14555",86.242
2043820.401,5745002.679,2055367.412,5755002.683,5.05322,3566,"-38.28544, 178.13919",86.242
2043820.401,5755002.683,2055367.412,5765002.688,5.05322,3567,"-38.19567, 178.13286",86.242
2043820.401,5765002.688,2055367.412,5775002.693,5.05322,3568,"-38.10591, 178.12656",86.242
2043820.401,5775002.693,2055367.412,5785002.697,5.05322,3569,"-38.01614, 178.12028",86.242
2043820.401,5785002.697,2055367.412,5795002.702,5.05322,3570,"-37.92637, 178.11403",86.242
2043820.401,5795002.702,2055367.412,5805002.707,5.05322,3571,"-37.8366, 178.10781",86.242
2043820.401,5805002.707,2055367.412,5815002.711,5.05322,3572,"-37.74683, 178.10162",86.242
2043820.401,5815002.711,2055367.412,5825002.716,5.05322,3573,"-37.65705, 178.09545",86.242
2043820.401,5825002.716,2055367.412,5835002.721,5.05322,3574,"-37.57593, 178.08853",68.219
2052480.659,5710002.662,2064027.67,5720002.667,5.05322,3575,"-38.5675, 178.22357",6.039
2052480.659,5720002.667,2064027.67,5730002.672,5.05322,3576,"-38.50426, 178.24371",68.568
2052480.659,5730002.672,2064027.67,5740002.676,5.05322,3577,"-38.41568, 178.24754",86.225
2052480.659,5740002.676,2064027.67,5750002.681,5.05322,3578,"-38.32594, 178.24104",86.225
2052480.659,5750002.681,2064027.67,5760002.686,5.05322,3579,"-38.23619, 178.23458",86.225
2052480.659,5760002.686,2064027.67,5770002.69,5.05322,3580,"-38.14644, 178.22814",86.225
2052480.659,5770002.69,2064027.67,5780002.695,5.05322,3581,"-38.05669, 178.22173",86.225
2052480.659,5780002.695,2064027.67,5790002.7,5.05322,3582,"-37.96693, 178.21535",86.225
2052480.659,5790002.7,2064027.67,5800002.704,5.05322,3583,"-37.87718, 178.209",86.225
2052480.659,5800002.704,2064027.67,5810002.709,5.05322,3584,"-37.78742, 178.20267",86.225
2052480.659,5810002.709,2064027.67,5820002.714,5.05322,3585,"-37.69766, 178.19638",86.225
2052480.659,5820002.714,2064027.67,5830002.718,5.05322,3586,"-37.60789, 178.19011",86.225
2052480.659,5830002.718,2064027.67,5840002.723,5.05322,3587,"-37.5506, 178.18919",16.469
2061140.917,5725002.669,2072687.928,5735002.674,5.05322,3588,"-38.4293, 178.3145",8.159
2061140.917,5735002.674,2072687.928,5745002.679,5.05322,3589,"-38.36913, 178.3115",28.861
2061140.917,5745002.679,2072687.928,5755002.683,5.05322,3590,"-38.27986, 178.30903",37.22
2061140.917,5755002.683,2072687.928,5765002.688,5.05322,3591,"-38.18594, 178.3085",47.647
2061140.917,5765002.688,2072687.928,5775002.693,5.05322,3592,"-38.09126, 178.31495",67.297
2061140.917,5775002.693,2072687.928,5785002.697,5.05322,3593,"-38.00555, 178.30694",69.017
2061140.917,5785002.697,2072687.928,5795002.702,5.05322,3594,"-37.91766, 178.31028",86.208
2061140.917,5795002.702,2072687.928,5805002.707,5.05322,3595,"-37.82791, 178.30383",86.208
2061140.917,5805002.707,2072687.928,5815002.711,5.05322,3596,"-37.73817, 178.2974",86.208
2061140.917,5815002.711,2072687.928,5825002.716,5.05322,3597,"-37.64843, 178.29099",86.178
2061140.917,5825002.716,2072687.928,5835002.721,5.05322,3598,"-37.57552, 178.2695",37.188
